Durationinseconds,LocationLatitude,LocationLongitude,ResponseID,id,hav_gender,male,female,gender_nonbinary,hav_age,age,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_75_plus,age_85_plus,age_34_less,age_35_54,age_55_plus,hav_hh_income,hh_income,hh_income_less_25k,hh_income_25k_35k,hh_income_35k_50k,hh_income_50k_75k,hh_income_75k_100k,hh_income_100k_150k,hh_income_150k_200k,hh_income_200k_plus,hh_income_less_50k,hh_income_50k_100k,hh_income_100k_plus,consent,honest,USA,state,hav_region,region_west,region_northeast,region_midwest,region_south,res_Hawaii,strat,fpc,pw,ZIP,province_Canada,ZIP_Canada,state_Australia,state_NewZealand,pastvisit_state_hawaii,visited_Maui,visited_Oahu,visited_BigIsland,visited_Kauai,visited_Molokai,visited_Lanai,futurevisit_state_hawaii,yes_futurevisit_state_hawaii,maybe_futurevisit_state_hawaii,futurevisit_Maui,futurevisit_Oahu,futurevisit_BigIsland,futurevisit_Kauai,futurevisit_Molokai,futurevisit_Lanai,futurevisit_not_sure,WhyTravelNo,WhyTravelMaybe,worried_covid_travel,other_travel_plans,do_not_make_plans_far_advance,worried_waiting_conditions,worried_waiting_vaccine,res_island,hav_FamiliarTNC,FamiliarTNC_Mission,levels_familarityTNC,NeverHeardTNC,HeardTNC_NotMission,SomewhatFamiliarTNC,FamiliarTNC_VisitedLands,levels_prev_donateTNC,prev_donateTNC,donateTNC_once,donateTNC_few,donateTNC_regularly,donateTNC_monthly,donateTNC_annually,prevTNC_amt_donate,prev_visitWaikamoi_Yes,prev_visitWaikamoi_No,prev_visitWaikamoi_NotSure,year_visit_Waikamoi,PrevKnowledge_Biodiversity,PrevKnowledge_Plants,PrevKnowledge_Kiwikiu,PrevKnowledge_Akoh,PrevKnowledge_HPetrel,PrevKnowledge_HOwl,PrevKnowledge_Nene,PrevKnowledge_Iiwi,PrevKnowledge_Apapane,PrevKnowledge_Amakihi,PrevKnowledge_Alauahio,PrevKnowledge_ROD,PrevKnowledge_Issues,PrevKnowledge_Invasives,PrevKnowledge_BiodiversityLoss,PrevKnowledge_AvianPox,PrevKnowledge_Waikamoi,CV_donate_yes,CV_donate_bid,CV_donate_certain,CV_NOTdonate_certain,CV_donate_amt,CV_protest,CV_not_afford,CV_othercauses,AwareHike,SignUpHike,SignUpHikeYes,SignUpHikeMaybe,No_SignUpHike_Birds,No_SignUpHike_WaterSports,No_SignUpHike_NoHike,cat_birds_observe,sea_shore_birds,waterfowl_birds,song_birds,humming_birds,raptor_birds,game_birds,tropical_birds,lister,life_lister,year_lister,hav_trip_100mi,trip_100mi_plus_more_monthly,trip_100mi_plus_monthly,trip_100mi_plus_quarterly,trip_100mi_plus_semi_yearly,trip_100mi_plus_once_year,trip_100mi_plus_once_twoyears,yes_freq_trip_100mi_plus,hav_dest,dest_driving,dest_fly,obsr_other,obsr_plants,obsr_bees,obsr_butterflies,obsr_dragonflies,obsr_otherwildlife,obsr_few_otherbirders,obsr_more_otherbirders,obsr_vistas,obsr_forests,obsr_freshwater,obsr_saltwater,obsr_fields,believeTNC,believeTNC_fully,TNC_level_protect_enough,society_level_protect_enough,hav_member,member_env_org,TNC_member,SierraClub_member,Audubon_member,ABA_member,Cornell_member,NWF_member,WWF_member,hav_politics,conservative_politics,hav_race,race_white,race_black,race_asian,race_indigenous,hav_hispanic,hispanic,hav_edu,edu_hs,edu_hs_orless,edu_aa,edu_college,edu_grad,edu_college_plus,edu_less_thancollege,hav_employed,employed,retired,looking_work,unemployed,part_time,household_size,hav_kids,kids,yes_kids,hav_married,married,levels_usage_Facebook,levels_usage_Instagram,levels_usage_Twitter,levels_usage_socialmedia,ag_levels_usage_socialmedia,socialmedia_user,pct_covid_hh_income_change,CV_donate_no,tot_yes,tot_no,prop_CV_donate_yes_full,tot_yes_certain,tot_no_certain,prop_CV_donate_yes_certain,CV_donate_pos
2006,33.7827,-79.147301,R_3oTtWkVcNKf0H6a,571,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,42,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,29527,,,,,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,,1,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0,,1,0,0,1,0,1,0,0,0,"1,3,4",1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,2,1,0,0,1,0,6,6,1,6,4,1,0,1,37,81,.31355932,35,81,.30172414,0
758,37.751007,-97.821999,R_2qrRZPRxzDALx4M,282,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,45,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,77022,,,,,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,,,0,0,0,0,0,,1,1,3,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,2017,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,750,1,1,750,,0,0,1,1,1,0,0,0,0,"1,3,5,6",1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,"1,2,3,6,7,9",1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,3,1,1,1,1,0,7,7,7,7,5,1,82.5,0,37,81,.31355932,35,81,.30172414,1
945,39.552094,-77.7005,R_1Ho4LmtFQfc2Qha,218,1,0,1,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,21,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,21779,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,5,0,0,1,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0,,1,0,0,0,0,0,0,0,1,"3,4,5",0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,4,1,0,0,1,0,7,1,5,7,5,1,0,1,37,81,.31355932,35,81,.30172414,0
621,21.4254,-157.8138,R_8xnhTB6N2d1rVAZ,806,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96744,,,,,,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,,,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,750,1,1,0,,1,0,0,0,0,0,0,0,1,"5,7",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,4,1,2,1,1,0,4,,,,,,10,1,37,81,.31355932,35,81,.30172414,0
2229,34.024002,-84.239601,R_vTDAN6JbPQjZcKl,152,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,175,0,0,0,0,0,0,1,0,0,0,1,1,1,1,5,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,92008,,,,,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,,,0,0,0,0,0,,1,1,4,0,0,0,1,4,1,0,0,1,0,1,0,1,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,750,1,1,750,,0,0,1,1,1,0,0,0,0,"3,4,5,6",0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,"1,2",1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,4,1,2,1,1,0,6,7,7,7,5,1,82.5,0,37,81,.31355932,35,81,.30172414,1
1452,21.453506,-158.0193,R_esyUuOLF4pxbgxr,831,1,0,1,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96789,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,750,1,1,0,,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,30000,1,1,1,1,0,1,1,1,1,1,0,-22.5,1,37,81,.31355932,35,81,.30172414,0
1053,20.744095,-156.44749,R_27pLxCEc99u3olM,1044,1,0,1,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96753,,,,,,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,750,1,1,0,,1,0,1,1,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,3,1,1,1,1,0,6,6,1,6,4,1,-67.5,1,37,81,.31355932,35,81,.30172414,0
1658,20.895905,-156.509,R_1distkLJlo6s0kM,927,1,0,1,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96732,,,,,,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,750,1,1,0,,1,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,,1,0,0,1,0,5,7,1,7,5,1,-37.5,1,37,81,.31355932,35,81,.30172414,0
922,21.408203,-157.73959,R_2YyNAsAsC37fKis,1004,1,1,0,0,1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96734,,,,,,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,,,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,750,1,0,0,,1,0,0,1,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,6,6,1,6,4,1,0,1,37,81,.31355932,35,81,.30172414,0
2096,21.408203,-157.73959,R_2OVJbFlUXNcjujQ,546,1,1,0,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96734,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,2,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,750,1,1,0,,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,37,81,.31355932,35,81,.30172414,0
676,39.099701,-94.578598,R_2QMulCoP9yjecmg,256,1,0,1,0,1,60,0,0,0,0,1,0,0,0,0,0,0,1,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,26,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,63128,,,,,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,,,0,0,0,0,0,,1,1,3,0,0,1,0,3,1,0,1,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,750,1,1,0,,1,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,3,1,0,0,1,0,6,6,3,6,4,1,-10,1,37,81,.31355932,35,81,.30172414,0
1025,42.075302,-80.067101,R_eX9MwsiCrwKJJTP,756,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,39,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,16510,,,,,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,,,0,0,0,0,0,,1,1,4,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,1988,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,750,1,1,750,,0,0,1,1,1,0,0,0,0,"2,3,4,5",0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,"1,3,4,9,10",1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,1,1,1,1,0,6,5,5,6,4,1,0,0,37,81,.31355932,35,81,.30172414,1
1064,33.656296,-112.1706,R_3phZpci0JkXQD8S,154,1,0,1,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,85375,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,1,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0,,0,1,0,0,0,0,0,0,1,"4,5,7",0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,6,5,1,6,4,1,-10,1,37,81,.31355932,35,81,.30172414,0
941,27.9785,-82.7827,R_Xp5XsET0N8nXzcB,65,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,10,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,33315,,,,,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,,,0,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0,,1,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,2,1,0,0,1,0,7,5,1,7,5,1,-22.5,1,37,81,.31355932,35,81,.30172414,0
1217,41.384705,-81.798203,R_2rSzvKO8KXudnzA,15,1,0,1,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,36,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,43085,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,,,0,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,750,1,1,50,,1,0,0,1,1,0,0,0,0,"1,3,5",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,"1,2,3,5,8,9,10,11,12",1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,6,1,6,4,1,-10,1,37,81,.31355932,35,81,.30172414,1
1290,45.572205,-94.204201,R_1Hc1NSv2KqdbgTL,589,1,0,1,0,1,85,0,0,0,0,0,0,0,1,1,0,0,1,0,30,0,1,0,0,0,0,0,0,1,0,0,1,1,1,24,1,0,0,1,0,Non-Hawai'i Res.,1,325746944,417089.56,56301,,,,,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,,1,1,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0,,1,0,0,1,1,0,0,0,0,"3,4,5,7",0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,"1,3,7,10,12",1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,4,1,1,4,2,1,-10,1,37,81,.31355932,35,81,.30172414,0
26572,21.400101,-158.01601,R_11iKo39pHkbZqtE,940,1,0,1,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,42.5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96797,,,,,,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,,,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,750,1,1,0,,0,1,0,1,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,37,81,.31355932,35,81,.30172414,0
696,36.203796,-115.2255,R_3Pw7tTUaOqsK1ed,85,1,1,0,0,1,30,0,1,0,0,0,0,0,0,0,1,0,0,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,29,1,1,0,0,0,Non-Hawai'i Res.,1,325746944,417089.56,89149,,,,,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,,,0,0,0,0,0,,1,1,2,0,1,0,0,1,0,0,0,,0,0,0,1,0,0,2018,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,750,1,1,750,,0,0,0,1,1,0,0,0,0,"3,4,5,7",0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,"1,2,3,5,8,10,11,12",1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,3,1,0,0,1,0,5,7,5,7,5,1,-52.5,0,37,81,.31355932,35,81,.30172414,1
721,40.715698,-74,R_2dYzJmHY412fRVC,139,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,200,0,0,0,0,0,0,0,1,0,0,1,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,10003,,,,,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,,,0,0,0,0,0,,1,0,1,1,0,0,0,4,1,0,0,1,1,0,0,1,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,750,1,1,750,,0,0,1,1,1,0,0,0,0,"2,3,4,6",0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,"1,2,6,7",1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,4,1,2,1,1,0,5,6,5,6,4,1,90,0,37,81,.31355932,35,81,.30172414,1
789,26.272903,-80.260002,R_oZv3dRIRHkvNbtn,458,1,0,1,0,1,80,0,0,0,0,0,0,1,1,0,0,0,1,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,10,1,0,0,0,1,Non-Hawai'i Res.,1,325746944,417089.56,33065,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,,0,0,1,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,1,0,0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0,,1,0,0,1,0,1,0,0,1,"4,7",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,0,1,1,1,1,1,0,0,1,37,81,.31355932,35,81,.30172414,0
3373,40.592102,-74.623802,R_2SvIP7dDoUfa4vy,440,1,0,1,0,1,60,0,0,0,0,1,0,0,0,0,0,0,1,0,62.5,0,0,0,1,0,0,0,0,0,1,0,1,1,1,31,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,8812,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,1,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0,,1,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,6,1,1,6,4,1,0,1,37,81,.31355932,35,81,.30172414,0
1441,41.423492,-73.472397,R_32RqCHTT4hzF7nM,335,1,1,0,0,1,50,0,0,0,1,0,0,0,0,0,0,1,0,0,87.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,7,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,6811,,,,,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,,0,0,0,0,0,,1,1,3,0,0,1,0,3,1,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,750,1,1,750,,0,0,0,1,1,0,0,0,0,"3,4,5,7",0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,"3,4,9",0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,1,1,1,1,0,6,1,6,6,4,1,0,0,37,81,.31355932,35,81,.30172414,1
697,41.0793,-81.522903,R_2PpyvJB4eteenha,742,1,1,0,0,1,40,0,0,1,0,0,0,0,0,0,0,1,0,0,25,1,0,0,0,0,0,0,0,1,0,0,1,1,1,33,1,0,1,0,0,Non-Hawai'i Res.,1,325746944,417089.56,14213,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,1,1,0,0,0,0,,1,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0,,1,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,2,1,0,0,1,0,7,1,1,7,5,1,-90,1,37,81,.31355932,35,81,.30172414,0
1850,21.433701,-158.1767,R_1gLTqIqCtKGxb7V,896,1,1,0,0,1,70,0,0,0,0,0,1,0,0,0,0,0,1,0,125,0,0,0,0,0,1,0,0,0,0,1,1,1,1,12,1,1,0,0,0,Hawai'i Res.,2,1420491,5704.7832,96792,,,,,,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,,,0,0,0,0,0,2,1,1,3,0,0,1,0,3,1,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,750,1,1,0,,0,1,0,1,0,1,0,0,0,"1,3,5,7",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,2,1,0,0,1,0,7,1,1,7,5,1,0,1,37,81,.31355932,35,81,.30172414,0
